track_name,artist_name,danceability,energy,loudness,mode,key,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms,source,lyrics,lyrics_missing,topic_number,topic_label,year,weeks_on_chart,chart_longevity
Ransom,Lil Tecca,745.0,642.0,"-6,257",0,7,287.0,0.0204,0.0,0.0658,"179,974",4,131240,spotify,"Turn you to a dancer
Yeah
Internet Money, bitch

I got black, I got white, what you want?
Hop outside a Ghost and hop up in a Phantom
I know I'm ’bout to blow, I ain't dumb
They try to take my flow, I take they ass for ransom
I know that I'm gone
They see me blowin’ up, now they say they want some
I got two twin Glocks, turn you to a dancer
I see two twin opps, leave 'em on a banner
And I got two thick thots, wanna link the gang, yeah

I got red, I got blue, what you want?
The Chanel or Balenciaga, Louis and Vuitton
She know I got the Fendi, Prada when I hit Milan
I needed me a die or rider, I need me the one
I started from the bottom, you could see the way I stunt
I want all the diamonds, I want that shit to weigh a ton
The opps, they tryna line me 'cause they hate the place I'm from
But them niggas don't know me, they just know the place I'm from
I got lots of shawties tryna pull up to my place
But you ain't want me last year, so just get up out my face
They all up in my inbox, so I know they want a taste
I know they want my downfall, lil' nigga, are you laced?

I got black, I got white, what you want?
Hop outside a Ghost and hop up in a Phantom
I know I’m ’bout to blow, I ain't dumb
They try to take my flow, I take they ass for ransom
I know that I’m gone
They see me blowin' up, now they say they want  some
I got two twin Glocks, turn you to a dancer
I see two twin opps, leave 'em on a banner
And I got two thick thots, wanna link the gang, yeah
I got black, I got white, what you want?
Hop outside a Ghost and hop up in a Phantom
I know I'm ’bout to blow, I ain't dumb
They try to take my flow, I take they ass for ransom
I know that I'm gone
They see me blowin' up, now they say they want  some
I got two twin Glocks, turn you to a dancer
I see two twin opps, leave 'em on a banner
And I got two thick thots, wanna link the gang, yeah",False,0.0,Love & Life Themes,2019,23,sustained
Panini,Lil Nas X,703.0,594.0,"-6,146",0,5,0.0752,342.0,0.0,123.0,"153,848",4,114893,spotify,"D-D-Daytrip took it to ten (
Hey
)

Ayy, Panini, don't you be a meanie
Thought you wanted me to go up
Why you tryna keep me teeny? I
It's a dream, he wished it on a genie
I got fans finally, ain't you wanting them to see me? I

I thought you want this for my life, for my life
Said you wanted to see me thrive, you lied

Just say to me what you want from me
Just say to me what you want from me

Ayy, Panini, don't you be a meanie
Thought you wanted me to go up
Why you tryna keep me teeny now?
Now they need me, number one on streaming
Oh yeah, you used to love me
So what happened, what's the meaning? I

I thought you want this for my life, for my life
Said you wanted to see me thrive, you lied

Now when it's all done, I get the upper hand
I need a big Benz, not another fan
But I still want you as a fan
I'ma need to sit down, don't mean to make demands
But I need you to...

Say to me what you want from me
Just say to me what you want from me

D-D-Daytrip took it to ten (
Hey
)",False,4.0,Relationship Conflict,2019,20,sustained
It's You,Ali Gatie,732.0,463.0,"-6,972",0,11,0.0287,374.0,0.0,194.0,"95,971",4,212607,spotify,"It's you, it's always you
If I'm ever gonna fall in love, I know it's gon' be you
It's you, it's always you
Met a lot of people, but nobody feels like you
So please don't break my heart, don't tear me apart
I know how it starts, trust me, I've been broken before
Don't break me again, I am delicate
Please don't break my heart, trust me, I've been broken before

I've been broken, yeah, I know how it feels
To be open and then find out your love isn't real
I'm still hurting, yeah, I'm hurting inside
I'm so scared to fall in love, but if it's you, then I'll try

It's you, it's always you
If I'm ever gonna fall in love, I know it's gon' be you
It's you, it's always you
Met a lot of people, but nobody feels like you
So please don't break my heart, don't tear me apart
I know how it starts, trust me, I've been broken before
Don't break me again, I am delicate
Please don't break my heart, trust me, I've been broken before

I know I'm not the best at choosing lovers (Oh)
We both know my past speaks for itself (For itself)
If you don't think that we're right for each other (Baby, no)
Then please don't let history repeat itself
'Cause I want you, yeah, I want you, yeah
There's nothing else I want
'Cause I want you, yeah, I want you, yeah
And you're the only thing I want

It's you, it's always you
If I'm ever gonna fall in love, I know it's gon' be you
It's you, it's always you
Met a lot of people, but nobody feels like you
So please don't break my heart, don't tear me apart
I know how it starts, trust me, I've been broken before
Don't break me again, I am delicate
Please don't break my heart, trust me, I've been broken before

Baby, I want you, baby, I want you
Baby, I want you, baby, I want you
Baby, I want you, baby, I want you
You, you, 'cause I want you
Baby, I want you, baby, I want you
Baby, I want you, baby, I want you
Baby, I want you, baby, I want you
You, you",False,4.0,Relationship Conflict,2019,21,sustained
Truth Hurts,Lizzo,715.0,624.0,"-3,046",0,4,114.0,0.11,0.0,123.0,"158,087",4,173325,spotify,"Why men great 'til they gotta be great?
Woo!

I just took a DNA test, turns out I'm 100% that bitch
Even when I'm crying crazy
Yeah, I got boy problems, that's the human in me
Bling bling, then I solve 'em, that's the goddess in me
You coulda had a bad bitch, non-committal
Help you with your career just a little
You're 'posed to hold me down, but you're holding me back
And that's the sound of me not calling you back

Why men great 'til they gotta be great? ('Til they gotta be great)
Don't text me, tell it straight to my face (Tell it straight to my face)
Best friend sat me down in the salon chair (Down in the salon chair)
Shampoo press, get you out of my hair
Fresh photos with the bomb lighting (With the bomb lighting)
New man on the Minnesota Vikings (Minnesota Vikings)
Truth hurts, needed something more exciting (Yee)
Bom bom bi dom bi dum bum bay (Eh, yeah, yeah, yeah)

You tried to break my heart?
Oh, that breaks my heart
That you thought you ever had it
No, you ain't from the start
Hey, I'm glad you're back with your bitch
I mean, who would wanna hide this?
I will never, ever, ever, ever, ever be your side chick
I put the sing in single
Ain't worried 'bout a ring on my finger
So you can tell your friend, ""Shoot your shot"" when you see him
It's okay, he already in my DMs

Why men great 'til they gotta be great? ('Til they gotta be great)
Don't text me, tell it straight to my face (Tell it straight to my face)
Best friend sat me down in the salon chair (Down in the salon chair)
Shampoo press, get you out of my hair
Fresh photos with the bomb lighting (With the bomb lighting)
New man on the Minnesota Vikings (Minnesota Vikings)
Truth hurts, needed something more exciting (Yee)
Bom bom bi dom bi dum bum bay (Eh, yeah, yeah, yeah)

I'ma hit you back in a minute (Yeah, yeah)
I don't play tag, bitch, I been it (One time)
We don't fuck with lies (Two times), we don't do goodbyes (Woo)
We just keep it pushing like ay-ay-ay
I'ma hit you back in a minute (Yeah, yeah)
I don't play tag, bitch, I been it (One time)
We don't fuck with lies (Two times), we don't do goodbyes (Woo)
We just keep it pushing like ay-ay-ay (Woo)

Why men great 'til they gotta be great? ('Til they gotta be great)
Don't text me, tell it straight to my face (Tell it straight to my face)
Best friend sat me down in the salon chair (Down in the salon chair)
Shampoo press, get you out of my hair
Fresh photos with the bomb lighting (With the bomb lighting)
New man on the Minnesota Vikings (Minnesota Vikings)
Truth hurts, needed something more exciting (Yee)
Bom bom bi dom bi dum bum bay (Eh, yeah, yeah, yeah)

With the bomb lighting
Minnesota Vikings
Yee, eh, yeah, yeah, yeah",False,14.0,Pop Love Songs,2019,28,sustained
VIBEZ,DaBaby,768.0,652.0,"-2,708",0,1,307.0,113.0,0.0,107.0,"154,187",4,144935,spotify,"Let's go (
Yeah, yeah, Neeko, you made that motherfuckin' beat? Ah, nah
)
You know it's Baby, nigga, hahaha
Hah
(
Oh Lord, Jetson made another one
) Ha

She wanna fuck with me, but I don't got the time (Mmh, mmh)
I just hopped off a private plane and went and hopped on 85 (Yeah)
Go call my chauffeur, bitch, 'cause I don't like to drive
We in Suburbans back to back and we gon' fill 'em up with vibes (Let's go)

Fill 'em with vibes (Yeah), get in and ride (Yeah, yeah)
And no, a nigga not blind (Uh-uh)
But I keep the stick and I'm firin' (Bitch)
I ain't met a nigga in life
That's fuckin' with me, say he did, then he lyin' (Mmh, mmh)
Got so many vibes stuffed in the car
We can fuck them hoes six at a time (No cap)
I make them hoes say, ""That nigga so fine"" (Ooh)
""Girl, he got the dick you can feel in your spine"" (Yeah)
Yeah, that what they say about Baby
You know that them bitches don't play about Baby
Baby should go run for president
Look what God did, took his time with me (Yeah, yeah)
Got a red and white ho like a peppermint (Ooh)
Book the hotel, take the vibes in
She gon' fuck me and fuck on my brethren (Uh)
My brother 'nem, havin' three hoes in the king size
I ain't finished yet (Mmh), get another bitch (Mmh)
Got her ridin' dick and screamin', ""Yeehaw"" (Mmh, mmh, mmh, mmh)
Make me proud, girl, you a cowgirl (Huh?)
Did a handstand, I'm like, ""Wow, girl"" (Okay, okay)
Got me fuckin' her upside-down (Ooh, mmh), baow, baow
Yeah, we goin' dumb, say she wanna cum (Mmh)
I'm lookin' like, ""When?"" She lookin' like, ""Now""
Some more came in, say they want it too
I tagged in my brother, bitch, I'm out (Bye), I know

She wanna fuck with me, but I don't got the time (Mmh, mmh, yeah)
I just hopped off a private plane and went and hopped on 85 (Yeah)
Go call my chauffeur, bitch, 'cause I don't like to drive
We in Suburbans back to back and we gon' fill 'em up with vibes (Let's go)
She wanna fuck on me, but I don't got the time (Mmh, mmh)
I just hopped off a private plane and went and hopped on 85 (Yeah)
Go call my chauffeur, bitch, 'cause I don't like to drive
We in Suburbans back to back and we gon' fill 'em up with vibes (Look)

Let's get on a jet (Yeah), come give me some neck (Yeah, yeah)
She ain't pickin' up (Huh?), and her nigga just called, she gon' send him a text
I don't need no doc', bitch, you know I'm a dog, better send me the vet
Ever made you a million? I tell 'em, ""Riddle me that,"" ain't offended me yet
My bitch drink Bacardi, I'm in this bitch feelin' like 'Set (Okurr), quarter mil' on my neck
One-point-two on the crib, four hundred thou' on the whip, dickin' down your lil' bitch
I'm 'bout to go buy me a coupe (Zoom)
Pull up, make the doors raise the roof (Yeah)
Louis V army fatigue (Yes, sir)
Hop out with a pole like a troop (Yeah, get in there)
Baby Ray Allen from three (Swish)
You leave me open, I shoot (Baow, baow)
We like Martin and Pam at the hotel (Uh)
We kickin' hoes out, get the boot (Mmh)
These hoes catchin' bodies, they 'bout it (Yeah)
We having new vibes in the lobby (New vibes)
That's wherever we go, ain't no problem (No problem)
I just told a bitch no, she was childish (Bye)
Pulled up like

She wanna fuck with me, but I don't got the time (Mmh, mmh)
I just hopped off a private plane and went and hopped on 85 (Yeah)
Go call my chauffeur, bitch, 'cause I don't like to drive
We in Suburbans back to back and we gon' fill 'em up with vibes",False,4.0,Relationship Conflict,2020,22,sustained
VALENTINO,24kGoldn,744.0,718.0,"-4,853",0,9,181.0,197.0,0.0,134.0,"151,098",4,179133,spotify,"I don't want a valentine, I just want Valentino
I just want the neck, I poke her face like a casino
Deep throat, know I get it in like a free throw
Shawty want some mo', she just can't seem to keep her knees closed
I don't want a valentine, I just want Valentino
I just want the neck, I poke her face like a casino
Deep throat, know I get it in like a free throw
Shawty want some mo', she just can't seem to keep her knees closed

I fuck her long, ain't no Minute Maid, my diamonds lemonade
Flexin' hard, call me Popeye, wallet filled with spinach, ayy
Cut you off on the interstate, I'm first to finish, ayy
I'm a young, rich nigga, bitch, it's always been that way
To the grave, might just be tomorrow, might just be today
So I always live it up, we poppin' bottles, poppin' K's
Gucci shades from my bougie bitch, I ain't even had to pay
Had to put on for the team and had to put on for the Bay
I'm still fly when I wear Robin's wings, I can't stay in one place
Russian Creams in my rocket ship, we go to outer space
Mask off, mask on, fuck it, I can't catch a case
Blast off, blast off, see the stars up in the Wraith
You can't get into the crib because the mansion got a gate
You can't come into my section, I'm gon' put you into place
If your club goin' up, you bet I'm slidin' like a Chase
And I think I fell in love, she shook that ass up in my face

I don't want a valentine, I just want Valentino
I just want the neck, I poke her face like a casino
Deep throat, know I get it in like a free throw
Shawty want some mo', she just can't seem to keep her knees closed
I don't want a valentine, I just want Valentino
I just want the neck, I poke her face like a casino
Deep throat, know I get it in like a free throw
Shawty want some mo', she just can't seem to keep her knees closed

She just can't seem to keep her knees closed
She just can't seem to keep her knees closed

⁠⁠I don't want a valentine, I just want Valentino
I just want the neck, I poke her face like a casino
Deep throat, know I get it in like a free throw
Shawty want some mo', she just can't seem to keep her knees closed
I don't want a valentine, I just want Valentino
I just want the neck, I poke her face like a casino
Deep throat, know I get it in like a free throw
Shawty want some mo', she just can't seem to keep her knees closed",False,0.0,Love & Life Themes,2019,6,brief
VALENTINO,24kGoldn,744.0,718.0,"-4,853",0,9,181.0,197.0,0.0,134.0,"151,098",4,179133,spotify,"I don't want a valentine, I just want Valentino
I just want the neck, I poke her face like a casino
Deep throat, know I get it in like a free throw
Shawty want some mo', she just can't seem to keep her knees closed
I don't want a valentine, I just want Valentino
I just want the neck, I poke her face like a casino
Deep throat, know I get it in like a free throw
Shawty want some mo', she just can't seem to keep her knees closed

I fuck her long, ain't no Minute Maid, my diamonds lemonade
Flexin' hard, call me Popeye, wallet filled with spinach, ayy
Cut you off on the interstate, I'm first to finish, ayy
I'm a young, rich nigga, bitch, it's always been that way
To the grave, might just be tomorrow, might just be today
So I always live it up, we poppin' bottles, poppin' K's
Gucci shades from my bougie bitch, I ain't even had to pay
Had to put on for the team and had to put on for the Bay
I'm still fly when I wear Robin's wings, I can't stay in one place
Russian Creams in my rocket ship, we go to outer space
Mask off, mask on, fuck it, I can't catch a case
Blast off, blast off, see the stars up in the Wraith
You can't get into the crib because the mansion got a gate
You can't come into my section, I'm gon' put you into place
If your club goin' up, you bet I'm slidin' like a Chase
And I think I fell in love, she shook that ass up in my face

I don't want a valentine, I just want Valentino
I just want the neck, I poke her face like a casino
Deep throat, know I get it in like a free throw
Shawty want some mo', she just can't seem to keep her knees closed
I don't want a valentine, I just want Valentino
I just want the neck, I poke her face like a casino
Deep throat, know I get it in like a free throw
Shawty want some mo', she just can't seem to keep her knees closed

She just can't seem to keep her knees closed
She just can't seem to keep her knees closed

⁠⁠I don't want a valentine, I just want Valentino
I just want the neck, I poke her face like a casino
Deep throat, know I get it in like a free throw
Shawty want some mo', she just can't seem to keep her knees closed
I don't want a valentine, I just want Valentino
I just want the neck, I poke her face like a casino
Deep throat, know I get it in like a free throw
Shawty want some mo', she just can't seem to keep her knees closed",False,0.0,Love & Life Themes,2020,13,sustained
You Need To Calm Down,Taylor Swift,771.0,671.0,"-5,617",1,2,0.0553,0.00929,0.0,0.0637,"85,026",4,171360,spotify,"You are somebody that I don't know
But you're takin' shots at me like it's Patrón
And I'm just like, damn, it's 7 AM
Say it in the street, that's a knock-out
But you say it in a Tweet, that's a cop-out
And I'm just like, ""Hey, are you okay?""

And I ain't tryna mess with your self-expression
But I've learned a lesson that stressin' and obsessin' 'bout somebody else is no fun
And snakes and stones never broke my bones

So oh-oh, oh-oh, oh-oh, oh-oh, oh-oh
You need to calm down, you're being too loud
And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)
You need to just stop, like can you just not step on my gown?
You need to calm down

You are somebody that we don't know
But you're comin' at my friends like a missile
Why are you mad when you could be GLAAD? (You could be GLAAD)
Sunshine on the street at the parade
But you would rather be in the dark ages
Makin' that sign must've taken all night

You just need to take several seats and then try to restore the peace
And control your urges to scream about all the people you hate
'Cause shade never made anybody less gay

So oh-oh, oh-oh, oh-oh, oh-oh, oh-oh
You need to calm down, you're being too loud
And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)
You need to just stop, like can you just not step on his gown?
You need to calm down

And we see you over there on the internet
Comparing all the girls who are killing it
But we figured you out
We all know now we all got crowns
You need to calm down

Oh-oh, oh-oh, oh-oh, oh-oh, oh-oh
You need to calm down (You need to calm down)
You're being too loud (You're being too loud)
And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)
You need to just stop (Can you stop?)
Like can you just not step on our gowns?
You need to calm down",False,1.0,Desire & Emotions,2019,21,sustained
All I Want for Christmas Is You,Mariah Carey,336.0,627.0,"-7,463",1,7,0.0384,164.0,0.0,0.0708,"150,273",4,241107,spotify,"I don't want a lot for Christmas
There is just one thing I need
I don't care about the presents
Underneath the Christmas tree
I just want you for my own
More than you could ever know
Make my wish come true
All I want for Christmas is you, yeah

I don't want a lot for Christmas
There is just one thing I need (And I)
Don't care about the presents
Underneath the Christmas tree
I don't need to hang my stocking
There upon the fireplace (Ah)
Santa Claus won't make me happy
With a toy on Christmas Day

I just want you for my own (Ooh)
More than you could ever know (Ooh)
Make my wish come true
All I want for Christmas is you
You, baby

Oh, I won't ask for much this Christmas
I won't even wish for snow (And I)
I'm just gonna keep on waiting
Underneath the mistletoe
I won't make a list and send it
To the North Pole for Saint Nick (Ah)
I won't even stay awake to
Hear those magic reindeer click

'Cause I just want you here tonight (Ooh)
Holding on to me so tight (Ooh)
What more can I do?
Oh baby, all I want for Christmas is you
You, baby

Oh, all the lights are shining
So brightly everywhere (So brightly, baby)
And the sound of children's
Laughter fills the air (Oh, oh yeah)
And everyone is singing (Oh yeah)
I hear those sleigh bells ringing (Oh)
Santa, won't you bring me the one I really need? (Yeah, oh, oh)
Won't you please bring my baby to me?

Oh, I don't want a lot for Christmas
This is all I'm asking for (Ah)
I just wanna see my baby
Standing right outside my door

Oh, I just want you for my own (Ooh)
More than you could ever know (Ooh)
Make my wish come true
Oh baby, all I want for Christmas is you

You, baby
All I want for Christmas is you, baby (You)
All I want for Christmas is you, baby (Ah, oh, ah, oh)
All I want for Christmas is you, baby (You)
All I want for Christmas is you, baby (All I really want, baby, ooh)
All I want for Christmas is you, baby (All I want, all I really want is you)",False,2.0,Boastful Rap Themes,2019,16,sustained
The Less I Know The Better,Tame Impala,0.64,0.74,"-4,083",1,4,0.0284,0.0115,0.00678,167.0,"116,879",4,216320,spotify,"Someone said they left together
I ran out the door to get her
She was holding hands with Trevor
Not the greatest feeling ever
Said, ""Pull yourself together
You should try your luck with Heather""
Then I heard they slept together
Oh, the less I know the better
The less I know the better

Oh, my love, can't you see yourself by my side?
No surprise, leanin' on his shoulder like every night
Oh, my love, can't you see that you're on my mind?
Don't suppose you could convince your lover to change his mind
So goodbye

She said, ""It's not now or never
Wait ten years, we'll be together""
I said, ""Better late than never
Just don't make me wait forever""
Don't make me wait forever
Don't make me wait forever

Oh, my love, can't you see yourself by my side?
I don't suppose you could convince your lover to change his mind

I was doing fine without ya
'Til I saw your face, now I can't erase
Givin' in to all his bullshit
Is this what you want? Is this who you are?
I was doing fine without ya
'Til I saw your eyes turn away from mine
Oh, sweet darling, where he wants ya

So, come on, Superman, say your stupid line
So, come on, Superman, say your stupid line
So, come on, Superman, say your stupid line",False,0.0,Love & Life Themes,2020,9,brief
Old Town Road,Lil Nas X,907.0,0.53,"-6,112",1,1,127.0,0.0578,2.23e-06,101.0,"135,998",4,113000,spotify,"Yeah, I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
(
Kio, Kio
)

I got the horses in the back
Horse tack is attached
Hat is matte black
Got the boots that's black to match
Ridin' on a horse, ha
You can whip your Porsche
I been in the valley
You ain't been up off that porch, now

Can't nobody tell me nothin'
You can't tell me nothin'
Can't nobody tell me nothin'
You can't tell me nothin'

Ridin' on a tractor
Lean all in my bladder
Cheated on my baby
You can go and ask her
My life is a movie
Bull ridin' and boobies
Cowboy hat from Gucci
Wrangler on my booty

Can't nobody tell me nothin'
You can't tell me nothin'
Can't nobody tell me nothin'
You can't tell me nothin'

Yeah, I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I got the hor-",False,3.0,Party & Nightlife,2019,35,sustained
