track_name,artist_name,danceability,energy,loudness,mode,key,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms,source,lyrics,lyrics_missing,topic_number,topic_label,community,label_short,label_long,category,community_simplified,label_short_simplified,label_long_simplified,category_simplified,track_type,is_cross,year,weeks_on_chart,chart_longevity
Quiere Beber,Anuel AA,773.0,0.57,-3.482,1,8,113.0,372.0,0.00524,108.0,95.038,4,187125,spotify,"Real hasta la muerte, baby
Real hasta la muerte, baby
Uah, uah
Yo la conozco, ella e' reservá' (Bebé)
Nunca ha salido con un extraño
Pero esta noche está rebelada (Oh-oh-oh)
Por culpa de un bobo que le hizo daño

Ella quiere beber, ella quiere bailar
Su novio la dejó y lo quiere olvidar (Oh-oh-oh, oh-oh, oh)
Ella se entregó y el tipo le falló
Y por eso se va a rumbear (Rumbear)
Ella quiere beber, ella quiere bailar (Bailar)
Su novio la dejó y lo quiere olvidar (Uah)
Ella se entregó y el tipo le falló
Y por eso se va a rumbear (Baby)

Ella me miraba desde lejo' (Eh)
Bailando en un hilito de Romeo (Uah)
Nunca escuchaba los consejo' (Bebé)
En sus ojo' siempre veo mi reflejo
Él le falló, oh-oh, y la traicionó, oh-oh
Ella se emborrachó, oh, y conmigo se escapó, oh-oh
Veinte botella', champaña rosada (-sada)
La bebecita me deseaba (-aba)
Una diablita, ella me devoraba (Uah)
Y yo adentro 'e su piel me enterraba (Uah)
Dios mío, qué rico, baby (Baby)
Su cuerpo se apodera de mí (De mí)
Temblando en un orgasmo pa' mí (Pa' mí)
Real hasta la muerte, baby

Ella quiere beber, ella quiere bailar
Su novio la dejó y lo quiere olvidar (Oah)
Ella se entregó y el tipo le falló (Oah)
Y por eso se va a rumbear (Oah; rumbear)
Ella quiere beber, ella quiere bailar
Su novio la dejó y lo quiere olvidar (Oah)
Ella se entregó y el tipo le falló (Oah)
Y por eso se va a rumbear

En el Phantom yo te voy a buscar
Baby, tú nunca me va' a olvidar (Bebé)
Yo necesito que me enseñe' a amar (Amar)
Bebecita, y yo te vo'a devorar

Bebecita, tu cuerpo y tu vo' a mí me excitan (Uah)
Por dentro tú me necesita' (Necesita)
Tú siempre va' a ser mi diablita, mi loquita, mojaíta'
Tu cuerpo y tu vo' a mí me excitan (Bebé)
Por dentro tú me necesita' (Oah)
Tú siempre va' a ser mi diablita (Oah), mi loquita, bien bonita (Oah; baby)

Ella quiere beber, ella quiere bailar (Bailar)
Su novio la dejó y lo quiere olvidar (Olvidar)
Ella se entregó y el tipo le falló
Y por eso se va a rumbear (Rumbear)
Ella quiere beber, ella quiere bailar
Su novio la dejó y lo quiere olvidar (Olvidar)
Ella se entregó y el tipo le falló
Y por eso se va a rumbear (Baby)

Real hasta la muerte, baby (Baby)
Real hasta la muerte, baby (Baby)
Uah
Anuel
Chris Jedi, Gaby Music
(Oh-oh, oh-oh-oh, oh-oh, oh)
Real hasta la muerte, ¿oíste, bebé?
(Los intocable', los Illuminati')
Real hasta la muerte, baby
(Ella quiere beber, ella quiere bailar)",False,0.0,Love & Life Themes,6,Latin Trap / Urbano,High-energy urbano and Latin trap tracks.,Latin / Urbano,6,Latin Trap / Urbano,High-energy urbano and Latin trap tracks.,Latin / Urbano,spotify,False,2019.0,17.0,sustained
Topanga,Trippie Redd,755.0,615.0,-8.245,1,4,0.0454,0.00587,1.75e-06,109.0,105.955,4,215364,spotify,"DJ on the beat so it's a banger
(It ain't over, it ain't over)
(It ain't over, it ain't over)
(But the Impossible)
Yeah

Don't talk to strangers
Since a youngin', I've been totin' bangers
I might take that lil' bitch to Topanga
I said, ""Stop, little bitch, you in danger""
Yeah-eah, you in danger
I might take your lil' ass to Topanga
Just don't move like no motherfuckin' stranger
Know I tote bangers, boom-boom-boom-boom
Stop, you in danger

I can take you to Topanga
Open my hand like Jesus and save ya
Know I'm known to tote bangers
Said, ""Boom-boom-boom, you in danger""
Stop that now, you in danger
Stop right now, you in danger
Stop that now, you in danger
Stop right now, you in danger, yeah

Bitch, I ain't goin' for nothin'
Got this choppa on me, that I'm bustin'
If you run out on me, then I'm gunnin'
Hit you in your stomach, we tote 'em in public
I said, ""We tote in public"", we tote them bitches in public
Run out on me, then, bitch, well I'm gunnin'
Drop down on a fuck ass nigga, nigga, yeah
We don't click with you bitch, nigga, yeah
Pull up with the choppa, he get hit, nigga, yeah
Get off a nigga dick, nigga, yeah
Big 14, TR66, nigga, yeah
You been caught up in the mix, nigga, yeah
Got it lit in this bitch like a Bic, nigga, yeah
Keep a Draco with some fuckin' kick, nigga, yeah
Boom-boom-boom-boom
Ain't talkin 'bout shit, nigga, yeah

Don't talk to strangers
Since a youngin' I've been totin' bangers
I might take that lil' bitch to Topanga
I said, ""Stop, little bitch, you in danger""
Yeah-eah, you in danger
I might take your lil' ass to Topanga
Just don't move like no motherfuckin' stranger
Know I tote bangers, boom-boom-boom-boom
Stop, you in danger

I can take you to Topanga
Open my hands like Jesus and save ya
Know I'm known to tote bangers
Said, ""Boo-boo-boom, you in danger""
Stop that now, you in danger
Stop right now, you in danger
Stop that now, you in danger
Stop right now, you in danger, yeah",False,0.0,Love & Life Themes,0,Hype Rap / Flex,Aggressive hype rap with braggadocio and explicit language.,Rap / Trap,0,Hype Rap / Flex,Aggressive hype rap with braggadocio and explicit language.,Rap / Trap,spotify,False,2019.0,9.0,brief
All Girls Are The Same,Juice WRLD,671.0,529.0,-7.226,1,0,307.0,0.0769,0.000335,0.0856,161.989,4,165820,spotify,"Mhm, they're rotting my brain, love
These hoes are the same

I admit it, another ho got me finished
Broke my heart, oh, no, you didn't
Fuck sippin', I'ma down a whole bottle
Hard liquor, hard truth, can't swallow
Need a bartender, put me out my sorrow
Wake up the next day in the Monte Carlo
With a new woman, tell me she from Colorado
And she love women, she'll be gone by tomorrow
Who am I kiddin'?
All this jealousy and agony that I sit in
I'm a jealous boy, really feel like John Lennon
I just want real love, guess it's been a minute
Pissed off from the way that I don't fit in (I don't fit in)
Tell me, what's the secret to love? I don't get it
Feel like I be runnin' a race I'm not winnin'
Ran into the devil today and she grinnin'

Hey, these girls are insane, yeah, uh

All girls are the same, they're rotting my brain, love
Think I need a change before I go insane, love
All girls are the same, they're rotting my brain, love
Think I need a change before I go insane, love

Ten minutes, she told me it would take ten minutes
To break my heart, oh, no, she didn't
Fuck livin', I'ma drown in my sorrow
Fuck givin', I'ma take, not borrow
And I'm still sinnin', I'm still losin' my mind
I know I been trippin', I'm still wastin' my time
All the time given, am I dyin'? Am I livin'?
It's fuck feelings, my sorrow go up to the ceilin'

Ah

Now I am insane, demons in my brain, love
Peace I can't attain 'cause all these girls the same, love
Now I am insane, demons in my brain, love
Peace I can't attain 'cause all these girls the same, love",False,6.0,Independence & Self-empowerment,10,Melodic Trap,Melodic trap featuring emotional lyrics and rap vocals.,Rap / Trap,10,Melodic Trap,Melodic trap featuring emotional lyrics and rap vocals.,Rap / Trap,spotify,False,2019.0,33.0,sustained
All Girls Are The Same,Juice WRLD,671.0,529.0,-7.226,1,0,307.0,0.0769,0.000335,0.0856,161.989,4,165820,spotify,"Mhm, they're rotting my brain, love
These hoes are the same

I admit it, another ho got me finished
Broke my heart, oh, no, you didn't
Fuck sippin', I'ma down a whole bottle
Hard liquor, hard truth, can't swallow
Need a bartender, put me out my sorrow
Wake up the next day in the Monte Carlo
With a new woman, tell me she from Colorado
And she love women, she'll be gone by tomorrow
Who am I kiddin'?
All this jealousy and agony that I sit in
I'm a jealous boy, really feel like John Lennon
I just want real love, guess it's been a minute
Pissed off from the way that I don't fit in (I don't fit in)
Tell me, what's the secret to love? I don't get it
Feel like I be runnin' a race I'm not winnin'
Ran into the devil today and she grinnin'

Hey, these girls are insane, yeah, uh

All girls are the same, they're rotting my brain, love
Think I need a change before I go insane, love
All girls are the same, they're rotting my brain, love
Think I need a change before I go insane, love

Ten minutes, she told me it would take ten minutes
To break my heart, oh, no, she didn't
Fuck livin', I'ma drown in my sorrow
Fuck givin', I'ma take, not borrow
And I'm still sinnin', I'm still losin' my mind
I know I been trippin', I'm still wastin' my time
All the time given, am I dyin'? Am I livin'?
It's fuck feelings, my sorrow go up to the ceilin'

Ah

Now I am insane, demons in my brain, love
Peace I can't attain 'cause all these girls the same, love
Now I am insane, demons in my brain, love
Peace I can't attain 'cause all these girls the same, love",False,6.0,Independence & Self-empowerment,10,Melodic Trap,Melodic trap featuring emotional lyrics and rap vocals.,Rap / Trap,10,Melodic Trap,Melodic trap featuring emotional lyrics and rap vocals.,Rap / Trap,spotify,False,2020.0,47.0,sustained
All Girls Are The Same,Juice WRLD,671.0,529.0,-7.226,1,0,307.0,0.0769,0.000335,0.0856,161.989,4,165820,spotify,"Mhm, they're rotting my brain, love
These hoes are the same

I admit it, another ho got me finished
Broke my heart, oh, no, you didn't
Fuck sippin', I'ma down a whole bottle
Hard liquor, hard truth, can't swallow
Need a bartender, put me out my sorrow
Wake up the next day in the Monte Carlo
With a new woman, tell me she from Colorado
And she love women, she'll be gone by tomorrow
Who am I kiddin'?
All this jealousy and agony that I sit in
I'm a jealous boy, really feel like John Lennon
I just want real love, guess it's been a minute
Pissed off from the way that I don't fit in (I don't fit in)
Tell me, what's the secret to love? I don't get it
Feel like I be runnin' a race I'm not winnin'
Ran into the devil today and she grinnin'

Hey, these girls are insane, yeah, uh

All girls are the same, they're rotting my brain, love
Think I need a change before I go insane, love
All girls are the same, they're rotting my brain, love
Think I need a change before I go insane, love

Ten minutes, she told me it would take ten minutes
To break my heart, oh, no, she didn't
Fuck livin', I'ma drown in my sorrow
Fuck givin', I'ma take, not borrow
And I'm still sinnin', I'm still losin' my mind
I know I been trippin', I'm still wastin' my time
All the time given, am I dyin'? Am I livin'?
It's fuck feelings, my sorrow go up to the ceilin'

Ah

Now I am insane, demons in my brain, love
Peace I can't attain 'cause all these girls the same, love
Now I am insane, demons in my brain, love
Peace I can't attain 'cause all these girls the same, love",False,6.0,Independence & Self-empowerment,10,Melodic Trap,Melodic trap featuring emotional lyrics and rap vocals.,Rap / Trap,10,Melodic Trap,Melodic trap featuring emotional lyrics and rap vocals.,Rap / Trap,spotify,False,2021.0,80.0,sustained
Quem Me Dera,"Márcia Fellipe, Jerry Smith",815.0,723.0,-3.611,0,6,0.0574,115.0,0.0,184.0,149.918,4,147990,spotify,"Não tô me reconhecendo
Tô em casa em pleno feriado
Até o garçom sentiu minha falta e já ligou preocupado

É que agora eu só penso em você
Não é que eu esteja apaixonada
Eu tô falando sério:
Eu não quero ninguém
Mas se você quiser, eu quero

Dormir de conchinha, nem pisar em festa
Deus me livre, mas quem me dera
Postar foto juntos, os contatinho já era
Deus me livre, mas quem me dera
Eu tô com pressa
Mas se você vier, meu coração espera
Eu tô com pressa
Jerry Smith, se vier, meu coração espera

E não tô me reconhecendo
E tô em casa em pleno feriado
E até o garçom sentiu minha falta e já ligou preocupado

É que agora só penso em você
Não é que eu esteja apaixonado
Eu tô falando sério:
Eu não quero ninguém
Mas se você quiser, eu quero

Dormir de conchinha, nem pisar em festa
Deus me livre, mas quem me dera
Postar foto junto e o contatinho já era
Deus me livre, mas quem me dera
Eu tô com pressa
Mas se você vier, meu coração te espera
Eu tô com pressa
Marcia, se você vier, o Jerry Smith espera",False,0.0,Love & Life Themes,3,Sad Pop / Breakup,English pop focused on heartbreak and emotional conflict.,Pop,3,Sad Pop / Breakup,English pop focused on heartbreak and emotional conflict.,Pop,spotify,False,2019.0,1.0,brief
Look At Me!,XXXTENTACION,763.0,726.0,-6.405,1,1,282.0,259.0,0.0,0.0976,139.059,4,126346,spotify,"Ayy, I'm like, ""Bitch, who is your mans?"" Ayy
Can't keep my dick in my pants, ayy
My bitch don't love me no mo', ayy
She kick me out, I'm like, ""Vro""

Damn, son, where'd you find this?
Yeah, ayy
Yeah, ayy, yeah, ayy, haha
Yeah, yeah, yeah, ayy
Ayy, ayy, ayy

I'm like, ""Bitch, who is your mans?"" ayy
Can't keep my dick in my pants, ayy
My bitch don't love me no mo', ayy
She kick me out, I'm like, ""Vro,"" ayy
That bitch don't wanna be friends, ayy
I gave her dick, she amen, ayy
She put her tongue on my dick, ayy
Look at my wrist, about ten, ayy
Just got a pound of the boof, ayy
Brought that shit straight to the booth, ayy
Tommy my Hilfiger voots, ayy
She said, ""Wan' fuck?"" Bitch, I do, ayy
You put a gun on my mans, ayy
I put a hole in your parents, ayy
I just got lean on my Ksubis, ayy
I got a Uzi, no Uzi

Fuck on me, look at me, ayy
Fuck on me, yah, look at me, ayy
Look at me, look at me, yah
Fuck on me, yah, ayy
Look at me, yah, fuck on me
Look at me, fuck on me, yah
Look at me, fuck on me
Yah, ayy

Tell these fuck niggas, voot me up, pipe up
Ayy, shouts out Bans and them, ayy

I took a white bitch to Starbucks
That little bitch got her throat fucked
I like to rock out, I'm misfit
My emo bitch like her wrist slit
Curly hair bitch like I'm Corbin
Got like three bitches, I'm Mormon
Skeet on your main bitch's forehead
Don't want your pussy, just want head

Look at me, fuck on me
Look at me, fuck on me
Look at me, fuck on me
Look at me, yah, ayy
Look at me, fuck on me
Look at me, fuck on me
Look at me, fuck on me
Look at me, yah",False,0.0,Love & Life Themes,0,Hype Rap / Flex,Aggressive hype rap with braggadocio and explicit language.,Rap / Trap,0,Hype Rap / Flex,Aggressive hype rap with braggadocio and explicit language.,Rap / Trap,spotify,False,2019.0,70.0,sustained
Mr. Brightside,The Killers,356.0,924.0,-3.74,1,1,0.0808,0.00101,0.0,0.0953,148.017,4,222587,spotify,"Comin' out of my cage and I've been doin' just fine
Gotta, gotta be down because I want it all
It started out with a kiss, how did it end up like this?
It was only a kiss, it was only a kiss
Now I'm falling asleep and she's calling a cab
While he's having a smoke and she's taking a drag
Now they're goin' to bed and my stomach is sick
And it's all in my head, but she's touching his

Chest now
He takes off her dress now
Let me go
And I just can't look, it's killing me
And taking control

Jealousy
Turning saints into the sea
Swimming through sick lullabies
Choking on your alibis
But it's just the price I pay
Destiny is calling me
Open up my eager eyes
'Cause I'm Mr. Brightside


I'm comin' out of my cage and I've been doin' just fine
Gotta, gotta be down because I want it all
It started out with a kiss, how did it end up like this?
(It was only a kiss) It was only a kiss
Now I'm falling asleep and she's calling a cab
While he's havin' a smoke and she's taking a drag
Now they're goin' to bed and my stomach is sick
And it's all in my head, but she's touching his

Chest now
He takes off her dress now
Let me go
'Cause I just can't look, it's killing me
And taking control

Jealousy
Turning saints into the sea
Swimming through sick lullabies
Choking on your alibis
But it's just the price I pay
Destiny is calling me
Open up my eager eyes
'Cause I'm Mr. Brightside


I never
I never
I never
I never",False,0.0,Love & Life Themes,14,Emo Rap / Melodic Hip-Hop,Emotional rap with melodic elements and relationship themes.,Rap / Trap,14,Emo Rap / Melodic Hip-Hop,Emotional rap with melodic elements and relationship themes.,Rap / Trap,spotify,False,2019.0,35.0,sustained
Mr. Brightside,The Killers,356.0,924.0,-3.74,1,1,0.0808,0.00101,0.0,0.0953,148.017,4,222587,spotify,"Comin' out of my cage and I've been doin' just fine
Gotta, gotta be down because I want it all
It started out with a kiss, how did it end up like this?
It was only a kiss, it was only a kiss
Now I'm falling asleep and she's calling a cab
While he's having a smoke and she's taking a drag
Now they're goin' to bed and my stomach is sick
And it's all in my head, but she's touching his

Chest now
He takes off her dress now
Let me go
And I just can't look, it's killing me
And taking control

Jealousy
Turning saints into the sea
Swimming through sick lullabies
Choking on your alibis
But it's just the price I pay
Destiny is calling me
Open up my eager eyes
'Cause I'm Mr. Brightside


I'm comin' out of my cage and I've been doin' just fine
Gotta, gotta be down because I want it all
It started out with a kiss, how did it end up like this?
(It was only a kiss) It was only a kiss
Now I'm falling asleep and she's calling a cab
While he's havin' a smoke and she's taking a drag
Now they're goin' to bed and my stomach is sick
And it's all in my head, but she's touching his

Chest now
He takes off her dress now
Let me go
'Cause I just can't look, it's killing me
And taking control

Jealousy
Turning saints into the sea
Swimming through sick lullabies
Choking on your alibis
But it's just the price I pay
Destiny is calling me
Open up my eager eyes
'Cause I'm Mr. Brightside


I never
I never
I never
I never",False,0.0,Love & Life Themes,14,Emo Rap / Melodic Hip-Hop,Emotional rap with melodic elements and relationship themes.,Rap / Trap,14,Emo Rap / Melodic Hip-Hop,Emotional rap with melodic elements and relationship themes.,Rap / Trap,spotify,False,2020.0,40.0,sustained
Mr. Brightside,The Killers,356.0,924.0,-3.74,1,1,0.0808,0.00101,0.0,0.0953,148.017,4,222587,spotify,"Comin' out of my cage and I've been doin' just fine
Gotta, gotta be down because I want it all
It started out with a kiss, how did it end up like this?
It was only a kiss, it was only a kiss
Now I'm falling asleep and she's calling a cab
While he's having a smoke and she's taking a drag
Now they're goin' to bed and my stomach is sick
And it's all in my head, but she's touching his

Chest now
He takes off her dress now
Let me go
And I just can't look, it's killing me
And taking control

Jealousy
Turning saints into the sea
Swimming through sick lullabies
Choking on your alibis
But it's just the price I pay
Destiny is calling me
Open up my eager eyes
'Cause I'm Mr. Brightside


I'm comin' out of my cage and I've been doin' just fine
Gotta, gotta be down because I want it all
It started out with a kiss, how did it end up like this?
(It was only a kiss) It was only a kiss
Now I'm falling asleep and she's calling a cab
While he's havin' a smoke and she's taking a drag
Now they're goin' to bed and my stomach is sick
And it's all in my head, but she's touching his

Chest now
He takes off her dress now
Let me go
'Cause I just can't look, it's killing me
And taking control

Jealousy
Turning saints into the sea
Swimming through sick lullabies
Choking on your alibis
But it's just the price I pay
Destiny is calling me
Open up my eager eyes
'Cause I'm Mr. Brightside


I never
I never
I never
I never",False,0.0,Love & Life Themes,14,Emo Rap / Melodic Hip-Hop,Emotional rap with melodic elements and relationship themes.,Rap / Trap,14,Emo Rap / Melodic Hip-Hop,Emotional rap with melodic elements and relationship themes.,Rap / Trap,spotify,False,2021.0,42.0,sustained
